Data;CDI_Diario;Taxa
28/11/2007;0,041814;0,00041814
29/11/2007;0,041779;0,00041779
30/11/2007;0,04185;0,00041850
03/12/2007;0,041886;0,00041886
04/12/2007;0,041886;0,00041886
05/12/2007;0,041922;0,00041922
06/12/2007;0,04185;0,00041850
07/12/2007;0,041779;0,00041779
10/12/2007;0,041814;0,00041814
11/12/2007;0,041743;0,00041743
12/12/2007;0,041743;0,00041743
13/12/2007;0,041707;0,00041707
14/12/2007;0,041707;0,00041707
17/12/2007;0,041707;0,00041707
18/12/2007;0,041743;0,00041743
19/12/2007;0,041779;0,00041779
20/12/2007;0,041743;0,00041743
21/12/2007;0,041886;0,00041886
24/12/2007;0,041886;0,00041886
26/12/2007;0,041814;0,00041814
27/12/2007;0,041814;0,00041814
28/12/2007;0,04185;0,00041850
31/12/2007;0,04185;0,00041850
02/01/2008;0,041743;0,00041743
03/01/2008;0,041743;0,00041743
04/01/2008;0,041564;0,00041564
07/01/2008;0,041707;0,00041707
08/01/2008;0,041743;0,00041743
09/01/2008;0,041779;0,00041779
10/01/2008;0,041814;0,00041814
11/01/2008;0,041743;0,00041743
14/01/2008;0,041743;0,00041743
15/01/2008;0,041707;0,00041707
16/01/2008;0,041707;0,00041707
17/01/2008;0,041672;0,00041672
18/01/2008;0,041672;0,00041672
21/01/2008;0,041707;0,00041707
22/01/2008;0,041707;0,00041707
23/01/2008;0,041707;0,00041707
24/01/2008;0,041743;0,00041743
25/01/2008;0,041743;0,00041743
28/01/2008;0,041743;0,00041743
29/01/2008;0,041707;0,00041707
30/01/2008;0,041743;0,00041743
31/01/2008;0,041779;0,00041779
01/02/2008;0,041743;0,00041743
06/02/2008;0,041779;0,00041779
07/02/2008;0,041743;0,00041743
08/02/2008;0,041707;0,00041707
11/02/2008;0,041743;0,00041743
12/02/2008;0,041743;0,00041743
13/02/2008;0,041707;0,00041707
14/02/2008;0,041672;0,00041672
15/02/2008;0,041636;0,00041636
18/02/2008;0,041672;0,00041672
19/02/2008;0,041636;0,00041636
20/02/2008;0,041636;0,00041636
21/02/2008;0,0416;0,00041600
22/02/2008;0,041636;0,00041636
25/02/2008;0,041636;0,00041636
26/02/2008;0,041672;0,00041672
27/02/2008;0,041672;0,00041672
28/02/2008;0,041707;0,00041707
29/02/2008;0,041707;0,00041707
03/03/2008;0,041779;0,00041779
04/03/2008;0,041743;0,00041743
05/03/2008;0,041707;0,00041707
06/03/2008;0,041707;0,00041707
07/03/2008;0,041743;0,00041743
10/03/2008;0,041743;0,00041743
11/03/2008;0,041779;0,00041779
12/03/2008;0,041707;0,00041707
13/03/2008;0,041707;0,00041707
14/03/2008;0,041779;0,00041779
17/03/2008;0,041743;0,00041743
18/03/2008;0,041743;0,00041743
19/03/2008;0,041779;0,00041779
20/03/2008;0,041814;0,00041814
24/03/2008;0,041779;0,00041779
25/03/2008;0,041779;0,00041779
26/03/2008;0,041743;0,00041743
27/03/2008;0,041743;0,00041743
28/03/2008;0,041743;0,00041743
31/03/2008;0,041957;0,00041957
01/04/2008;0,041922;0,00041922
02/04/2008;0,041779;0,00041779
03/04/2008;0,041957;0,00041957
04/04/2008;0,041886;0,00041886
07/04/2008;0,041957;0,00041957
08/04/2008;0,041814;0,00041814
09/04/2008;0,041779;0,00041779
10/04/2008;0,041814;0,00041814
11/04/2008;0,041814;0,00041814
14/04/2008;0,041814;0,00041814
15/04/2008;0,04185;0,00041850
16/04/2008;0,04185;0,00041850
17/04/2008;0,043633;0,00043633
18/04/2008;0,043633;0,00043633
22/04/2008;0,043597;0,00043597
23/04/2008;0,04349;0,00043490
24/04/2008;0,04349;0,00043490
25/04/2008;0,043526;0,00043526
28/04/2008;0,04349;0,00043490
29/04/2008;0,043455;0,00043455
30/04/2008;0,043455;0,00043455
02/05/2008;0,04349;0,00043490
05/05/2008;0,043419;0,00043419
06/05/2008;0,043419;0,00043419
07/05/2008;0,043384;0,00043384
08/05/2008;0,043384;0,00043384
09/05/2008;0,043419;0,00043419
12/05/2008;0,043419;0,00043419
13/05/2008;0,043419;0,00043419
14/05/2008;0,043348;0,00043348
15/05/2008;0,043348;0,00043348
16/05/2008;0,043348;0,00043348
19/05/2008;0,043312;0,00043312
20/05/2008;0,043384;0,00043384
21/05/2008;0,043384;0,00043384
23/05/2008;0,043348;0,00043348
26/05/2008;0,043384;0,00043384
27/05/2008;0,043384;0,00043384
28/05/2008;0,043348;0,00043348
29/05/2008;0,043312;0,00043312
30/05/2008;0,043384;0,00043384
02/06/2008;0,043419;0,00043419
03/06/2008;0,043348;0,00043348
04/06/2008;0,043312;0,00043312
05/06/2008;0,045088;0,00045088
06/06/2008;0,045088;0,00045088
09/06/2008;0,045124;0,00045124
10/06/2008;0,045194;0,00045194
11/06/2008;0,04523;0,00045230
12/06/2008;0,045265;0,00045265
13/06/2008;0,04523;0,00045230
16/06/2008;0,04523;0,00045230
17/06/2008;0,045265;0,00045265
18/06/2008;0,045194;0,00045194
19/06/2008;0,045194;0,00045194
20/06/2008;0,045194;0,00045194
23/06/2008;0,045301;0,00045301
24/06/2008;0,045265;0,00045265
25/06/2008;0,045265;0,00045265
26/06/2008;0,04523;0,00045230
27/06/2008;0,04523;0,00045230
30/06/2008;0,045301;0,00045301
01/07/2008;0,045619;0,00045619
02/07/2008;0,045442;0,00045442
03/07/2008;0,045336;0,00045336
04/07/2008;0,045407;0,00045407
07/07/2008;0,045372;0,00045372
08/07/2008;0,045442;0,00045442
09/07/2008;0,045478;0,00045478
10/07/2008;0,045407;0,00045407
11/07/2008;0,045372;0,00045372
14/07/2008;0,045301;0,00045301
15/07/2008;0,045265;0,00045265
16/07/2008;0,045336;0,00045336
17/07/2008;0,045301;0,00045301
18/07/2008;0,045301;0,00045301
21/07/2008;0,045336;0,00045336
22/07/2008;0,045265;0,00045265
23/07/2008;0,04523;0,00045230
24/07/2008;0,047948;0,00047948
25/07/2008;0,047948;0,00047948
28/07/2008;0,047913;0,00047913
29/07/2008;0,047913;0,00047913
30/07/2008;0,047948;0,00047948
31/07/2008;0,047983;0,00047983
01/08/2008;0,048089;0,00048089
04/08/2008;0,048019;0,00048019
05/08/2008;0,048054;0,00048054
06/08/2008;0,048054;0,00048054
07/08/2008;0,048054;0,00048054
08/08/2008;0,048019;0,00048019
11/08/2008;0,047948;0,00047948
12/08/2008;0,047948;0,00047948
13/08/2008;0,047983;0,00047983
14/08/2008;0,047983;0,00047983
15/08/2008;0,047983;0,00047983
18/08/2008;0,048089;0,00048089
19/08/2008;0,048054;0,00048054
20/08/2008;0,048019;0,00048019
21/08/2008;0,048019;0,00048019
22/08/2008;0,047948;0,00047948
25/08/2008;0,047983;0,00047983
26/08/2008;0,047948;0,00047948
27/08/2008;0,047948;0,00047948
28/08/2008;0,047948;0,00047948
29/08/2008;0,047878;0,00047878
01/09/2008;0,047948;0,00047948
02/09/2008;0,047913;0,00047913
03/09/2008;0,048054;0,00048054
04/09/2008;0,047948;0,00047948
05/09/2008;0,047843;0,00047843
08/09/2008;0,048124;0,00048124
09/09/2008;0,048019;0,00048019
10/09/2008;0,048089;0,00048089
11/09/2008;0,050718;0,00050718
12/09/2008;0,050578;0,00050578
15/09/2008;0,050578;0,00050578
16/09/2008;0,050613;0,00050613
17/09/2008;0,050543;0,00050543
18/09/2008;0,050543;0,00050543
19/09/2008;0,050788;0,00050788
22/09/2008;0,050893;0,00050893
23/09/2008;0,050683;0,00050683
24/09/2008;0,050578;0,00050578
25/09/2008;0,050613;0,00050613
26/09/2008;0,050613;0,00050613
29/09/2008;0,050543;0,00050543
30/09/2008;0,050578;0,00050578
01/10/2008;0,050543;0,00050543
02/10/2008;0,050648;0,00050648
03/10/2008;0,050788;0,00050788
06/10/2008;0,051137;0,00051137
07/10/2008;0,050963;0,00050963
08/10/2008;0,050858;0,00050858
09/10/2008;0,050788;0,00050788
10/10/2008;0,050823;0,00050823
13/10/2008;0,050998;0,00050998
14/10/2008;0,050753;0,00050753
15/10/2008;0,050893;0,00050893
16/10/2008;0,050823;0,00050823
17/10/2008;0,050753;0,00050753
20/10/2008;0,050858;0,00050858
21/10/2008;0,050683;0,00050683
22/10/2008;0,050439;0,00050439
23/10/2008;0,050613;0,00050613
24/10/2008;0,050718;0,00050718
27/10/2008;0,050718;0,00050718
28/10/2008;0,050753;0,00050753
29/10/2008;0,050683;0,00050683
30/10/2008;0,050508;0,00050508
31/10/2008;0,050578;0,00050578
03/11/2008;0,050543;0,00050543
04/11/2008;0,050474;0,00050474
05/11/2008;0,050474;0,00050474
06/11/2008;0,050264;0,00050264
07/11/2008;0,050229;0,00050229
10/11/2008;0,050264;0,00050264
11/11/2008;0,050124;0,00050124
12/11/2008;0,049914;0,00049914
13/11/2008;0,049353;0,00049353
14/11/2008;0,049388;0,00049388
17/11/2008;0,049493;0,00049493
18/11/2008;0,049388;0,00049388
19/11/2008;0,04823;0,00048230
20/11/2008;0,048054;0,00048054
21/11/2008;0,048792;0,00048792
24/11/2008;0,049073;0,00049073
25/11/2008;0,049002;0,00049002
26/11/2008;0,049037;0,00049037
27/11/2008;0,049283;0,00049283
28/11/2008;0,049774;0,00049774
01/12/2008;0,050159;0,00050159
02/12/2008;0,050194;0,00050194
03/12/2008;0,050124;0,00050124
04/12/2008;0,050159;0,00050159
05/12/2008;0,050124;0,00050124
08/12/2008;0,050124;0,00050124
09/12/2008;0,050159;0,00050159
10/12/2008;0,050124;0,00050124
11/12/2008;0,050124;0,00050124
12/12/2008;0,050089;0,00050089
15/12/2008;0,050124;0,00050124
16/12/2008;0,050124;0,00050124
17/12/2008;0,050194;0,00050194
18/12/2008;0,050264;0,00050264
19/12/2008;0,050124;0,00050124
22/12/2008;0,050299;0,00050299
23/12/2008;0,050159;0,00050159
24/12/2008;0,050334;0,00050334
26/12/2008;0,050299;0,00050299
29/12/2008;0,050578;0,00050578
30/12/2008;0,050648;0,00050648
31/12/2008;0,050683;0,00050683
02/01/2009;0,050683;0,00050683
05/01/2009;0,050578;0,00050578
06/01/2009;0,050613;0,00050613
07/01/2009;0,050648;0,00050648
08/01/2009;0,050613;0,00050613
09/01/2009;0,050648;0,00050648
12/01/2009;0,050613;0,00050613
13/01/2009;0,050613;0,00050613
14/01/2009;0,050613;0,00050613
15/01/2009;0,050683;0,00050683
16/01/2009;0,050648;0,00050648
19/01/2009;0,049844;0,00049844
20/01/2009;0,050089;0,00050089
21/01/2009;0,050648;0,00050648
22/01/2009;0,047138;0,00047138
23/01/2009;0,047138;0,00047138
26/01/2009;0,047173;0,00047173
27/01/2009;0,047173;0,00047173
28/01/2009;0,047173;0,00047173
29/01/2009;0,047173;0,00047173
30/01/2009;0,047138;0,00047138
02/02/2009;0,047209;0,00047209
03/02/2009;0,047173;0,00047173
04/02/2009;0,047209;0,00047209
05/02/2009;0,047209;0,00047209
06/02/2009;0,047209;0,00047209
09/02/2009;0,047173;0,00047173
10/02/2009;0,047209;0,00047209
11/02/2009;0,047173;0,00047173
12/02/2009;0,047209;0,00047209
13/02/2009;0,047173;0,00047173
16/02/2009;0,047209;0,00047209
17/02/2009;0,047173;0,00047173
18/02/2009;0,047173;0,00047173
19/02/2009;0,047173;0,00047173
20/02/2009;0,047173;0,00047173
25/02/2009;0,047173;0,00047173
26/02/2009;0,047173;0,00047173
27/02/2009;0,047103;0,00047103
02/03/2009;0,047138;0,00047138
03/03/2009;0,047173;0,00047173
04/03/2009;0,047173;0,00047173
05/03/2009;0,047173;0,00047173
06/03/2009;0,047173;0,00047173
09/03/2009;0,047173;0,00047173
10/03/2009;0,047173;0,00047173
11/03/2009;0,047103;0,00047103
12/03/2009;0,04185;0,00041850
13/03/2009;0,04185;0,00041850
16/03/2009;0,0416;0,00041600
17/03/2009;0,041493;0,00041493
18/03/2009;0,041814;0,00041814
19/03/2009;0,041886;0,00041886
20/03/2009;0,041886;0,00041886
23/03/2009;0,041886;0,00041886
24/03/2009;0,04185;0,00041850
25/03/2009;0,04185;0,00041850
26/03/2009;0,04185;0,00041850
27/03/2009;0,041779;0,00041779
30/03/2009;0,041529;0,00041529
31/03/2009;0,041707;0,00041707
01/04/2009;0,041886;0,00041886
02/04/2009;0,041886;0,00041886
03/04/2009;0,041886;0,00041886
06/04/2009;0,041886;0,00041886
07/04/2009;0,041886;0,00041886
08/04/2009;0,041886;0,00041886
09/04/2009;0,041886;0,00041886
13/04/2009;0,041529;0,00041529
14/04/2009;0,041493;0,00041493
15/04/2009;0,041886;0,00041886
16/04/2009;0,041886;0,00041886
17/04/2009;0,041636;0,00041636
20/04/2009;0,041672;0,00041672
22/04/2009;0,04185;0,00041850
23/04/2009;0,041886;0,00041886
24/04/2009;0,041886;0,00041886
27/04/2009;0,041886;0,00041886
28/04/2009;0,04185;0,00041850
29/04/2009;0,041386;0,00041386
30/04/2009;0,038261;0,00038261
04/05/2009;0,038298;0,00038298
05/05/2009;0,038298;0,00038298
06/05/2009;0,038298;0,00038298
07/05/2009;0,038298;0,00038298
08/05/2009;0,038261;0,00038261
11/05/2009;0,038261;0,00038261
12/05/2009;0,038261;0,00038261
13/05/2009;0,038261;0,00038261
14/05/2009;0,038261;0,00038261
15/05/2009;0,038298;0,00038298
18/05/2009;0,038298;0,00038298
19/05/2009;0,038298;0,00038298
20/05/2009;0,038298;0,00038298
21/05/2009;0,037901;0,00037901
22/05/2009;0,037793;0,00037793
25/05/2009;0,037756;0,00037756
26/05/2009;0,038261;0,00038261
27/05/2009;0,038261;0,00038261
28/05/2009;0,038189;0,00038189
29/05/2009;0,037865;0,00037865
01/06/2009;0,037829;0,00037829
02/06/2009;0,038189;0,00038189
03/06/2009;0,038009;0,00038009
04/06/2009;0,038153;0,00038153
05/06/2009;0,038189;0,00038189
08/06/2009;0,037865;0,00037865
09/06/2009;0,037468;0,00037468
10/06/2009;0,037612;0,00037612
12/06/2009;0,034604;0,00034604
15/06/2009;0,03424;0,00034240
16/06/2009;0,034167;0,00034167
17/06/2009;0,034167;0,00034167
18/06/2009;0,034203;0,00034203
19/06/2009;0,03424;0,00034240
22/06/2009;0,034131;0,00034131
23/06/2009;0,034131;0,00034131
24/06/2009;0,034094;0,00034094
25/06/2009;0,034167;0,00034167
26/06/2009;0,03464;0,00034640
29/06/2009;0,034604;0,00034604
30/06/2009;0,034058;0,00034058
01/07/2009;0,034495;0,00034495
02/07/2009;0,034567;0,00034567
03/07/2009;0,034604;0,00034604
06/07/2009;0,03464;0,00034640
07/07/2009;0,03464;0,00034640
08/07/2009;0,034276;0,00034276
09/07/2009;0,03424;0,00034240
10/07/2009;0,034677;0,00034677
13/07/2009;0,03464;0,00034640
14/07/2009;0,034203;0,00034203
15/07/2009;0,034058;0,00034058
16/07/2009;0,034677;0,00034677
17/07/2009;0,034677;0,00034677
20/07/2009;0,034677;0,00034677
21/07/2009;0,03464;0,00034640
22/07/2009;0,034203;0,00034203
23/07/2009;0,032817;0,00032817
24/07/2009;0,032817;0,00032817
27/07/2009;0,032817;0,00032817
28/07/2009;0,032415;0,00032415
29/07/2009;0,032817;0,00032817
30/07/2009;0,03278;0,00032780
31/07/2009;0,03278;0,00032780
03/08/2009;0,032854;0,00032854
04/08/2009;0,03278;0,00032780
05/08/2009;0,03278;0,00032780
06/08/2009;0,032817;0,00032817
07/08/2009;0,032817;0,00032817
10/08/2009;0,032817;0,00032817
11/08/2009;0,032817;0,00032817
12/08/2009;0,032817;0,00032817
13/08/2009;0,032817;0,00032817
14/08/2009;0,032817;0,00032817
17/08/2009;0,032817;0,00032817
18/08/2009;0,032817;0,00032817
19/08/2009;0,032854;0,00032854
20/08/2009;0,032854;0,00032854
21/08/2009;0,032817;0,00032817
24/08/2009;0,032817;0,00032817
25/08/2009;0,032817;0,00032817
26/08/2009;0,032817;0,00032817
27/08/2009;0,032817;0,00032817
28/08/2009;0,032817;0,00032817
31/08/2009;0,032817;0,00032817
01/09/2009;0,032817;0,00032817
02/09/2009;0,032817;0,00032817
03/09/2009;0,032817;0,00032817
04/09/2009;0,032817;0,00032817
08/09/2009;0,032817;0,00032817
09/09/2009;0,032854;0,00032854
10/09/2009;0,032854;0,00032854
11/09/2009;0,032854;0,00032854
14/09/2009;0,032854;0,00032854
15/09/2009;0,032817;0,00032817
16/09/2009;0,032854;0,00032854
17/09/2009;0,032817;0,00032817
18/09/2009;0,032854;0,00032854
21/09/2009;0,032817;0,00032817
22/09/2009;0,032854;0,00032854
23/09/2009;0,032854;0,00032854
24/09/2009;0,032817;0,00032817
25/09/2009;0,032817;0,00032817
28/09/2009;0,032817;0,00032817
29/09/2009;0,032707;0,00032707
30/09/2009;0,032744;0,00032744
01/10/2009;0,032817;0,00032817
02/10/2009;0,032817;0,00032817
05/10/2009;0,032817;0,00032817
06/10/2009;0,032817;0,00032817
07/10/2009;0,032817;0,00032817
08/10/2009;0,03278;0,00032780
09/10/2009;0,03278;0,00032780
13/10/2009;0,03278;0,00032780
14/10/2009;0,03278;0,00032780
15/10/2009;0,03278;0,00032780
16/10/2009;0,032817;0,00032817
19/10/2009;0,032817;0,00032817
20/10/2009;0,032817;0,00032817
21/10/2009;0,032817;0,00032817
22/10/2009;0,032817;0,00032817
23/10/2009;0,032817;0,00032817
26/10/2009;0,032817;0,00032817
27/10/2009;0,032817;0,00032817
28/10/2009;0,03278;0,00032780
29/10/2009;0,032817;0,00032817
30/10/2009;0,032817;0,00032817
03/11/2009;0,032854;0,00032854
04/11/2009;0,032854;0,00032854
05/11/2009;0,032854;0,00032854
06/11/2009;0,032854;0,00032854
09/11/2009;0,032854;0,00032854
10/11/2009;0,032854;0,00032854
11/11/2009;0,03289;0,00032890
12/11/2009;0,032854;0,00032854
13/11/2009;0,032854;0,00032854
16/11/2009;0,032854;0,00032854
17/11/2009;0,032817;0,00032817
18/11/2009;0,032817;0,00032817
19/11/2009;0,032817;0,00032817
20/11/2009;0,032854;0,00032854
23/11/2009;0,03278;0,00032780
24/11/2009;0,03289;0,00032890
25/11/2009;0,032927;0,00032927
26/11/2009;0,032927;0,00032927
27/11/2009;0,032744;0,00032744
30/11/2009;0,032817;0,00032817
01/12/2009;0,032744;0,00032744
02/12/2009;0,032854;0,00032854
03/12/2009;0,032854;0,00032854
04/12/2009;0,032817;0,00032817
07/12/2009;0,032598;0,00032598
08/12/2009;0,03278;0,00032780
09/12/2009;0,032854;0,00032854
10/12/2009;0,032817;0,00032817
11/12/2009;0,032817;0,00032817
14/12/2009;0,032817;0,00032817
15/12/2009;0,032854;0,00032854
16/12/2009;0,032854;0,00032854
17/12/2009;0,032854;0,00032854
18/12/2009;0,032854;0,00032854
21/12/2009;0,03289;0,00032890
22/12/2009;0,032817;0,00032817
23/12/2009;0,03278;0,00032780
24/12/2009;0,03278;0,00032780
28/12/2009;0,032817;0,00032817
29/12/2009;0,032817;0,00032817
30/12/2009;0,032561;0,00032561
31/12/2009;0,032561;0,00032561
04/01/2010;0,03278;0,00032780
05/01/2010;0,03278;0,00032780
06/01/2010;0,03278;0,00032780
07/01/2010;0,032817;0,00032817
08/01/2010;0,032817;0,00032817
11/01/2010;0,032817;0,00032817
12/01/2010;0,032817;0,00032817
13/01/2010;0,032817;0,00032817
14/01/2010;0,032817;0,00032817
15/01/2010;0,03278;0,00032780
18/01/2010;0,03278;0,00032780
19/01/2010;0,03278;0,00032780
20/01/2010;0,032817;0,00032817
21/01/2010;0,032817;0,00032817
22/01/2010;0,032817;0,00032817
25/01/2010;0,032817;0,00032817
26/01/2010;0,032817;0,00032817
27/01/2010;0,032817;0,00032817
28/01/2010;0,032817;0,00032817
29/01/2010;0,032854;0,00032854
01/02/2010;0,032854;0,00032854
02/02/2010;0,032817;0,00032817
03/02/2010;0,03278;0,00032780
04/02/2010;0,032817;0,00032817
05/02/2010;0,032817;0,00032817
08/02/2010;0,032817;0,00032817
09/02/2010;0,032817;0,00032817
10/02/2010;0,032817;0,00032817
11/02/2010;0,032817;0,00032817
12/02/2010;0,032817;0,00032817
17/02/2010;0,032817;0,00032817
18/02/2010;0,032854;0,00032854
19/02/2010;0,032854;0,00032854
22/02/2010;0,032854;0,00032854
23/02/2010;0,032854;0,00032854
24/02/2010;0,032817;0,00032817
25/02/2010;0,032817;0,00032817
26/02/2010;0,032817;0,00032817
01/03/2010;0,03278;0,00032780
02/03/2010;0,032817;0,00032817
03/03/2010;0,032817;0,00032817
04/03/2010;0,03278;0,00032780
05/03/2010;0,03278;0,00032780
08/03/2010;0,032854;0,00032854
09/03/2010;0,032854;0,00032854
10/03/2010;0,032854;0,00032854
11/03/2010;0,032817;0,00032817
12/03/2010;0,03278;0,00032780
15/03/2010;0,032817;0,00032817
16/03/2010;0,03278;0,00032780
17/03/2010;0,032817;0,00032817
18/03/2010;0,03278;0,00032780
19/03/2010;0,032817;0,00032817
22/03/2010;0,032817;0,00032817
23/03/2010;0,032817;0,00032817
24/03/2010;0,032817;0,00032817
25/03/2010;0,03278;0,00032780
26/03/2010;0,032744;0,00032744
29/03/2010;0,032598;0,00032598
30/03/2010;0,032707;0,00032707
31/03/2010;0,03278;0,00032780
01/04/2010;0,032671;0,00032671
05/04/2010;0,03278;0,00032780
06/04/2010;0,032817;0,00032817
07/04/2010;0,032854;0,00032854
08/04/2010;0,032817;0,00032817
09/04/2010;0,032817;0,00032817
12/04/2010;0,032854;0,00032854
13/04/2010;0,032817;0,00032817
14/04/2010;0,03278;0,00032780
15/04/2010;0,032817;0,00032817
16/04/2010;0,032854;0,00032854
19/04/2010;0,032854;0,00032854
20/04/2010;0,032854;0,00032854
22/04/2010;0,032817;0,00032817
23/04/2010;0,032817;0,00032817
26/04/2010;0,032817;0,00032817
27/04/2010;0,032854;0,00032854
28/04/2010;0,032817;0,00032817
29/04/2010;0,035585;0,00035585
30/04/2010;0,035585;0,00035585
03/05/2010;0,035694;0,00035694
04/05/2010;0,035694;0,00035694
05/05/2010;0,035694;0,00035694
06/05/2010;0,035621;0,00035621
07/05/2010;0,035621;0,00035621
10/05/2010;0,035585;0,00035585
11/05/2010;0,035549;0,00035549
12/05/2010;0,035585;0,00035585
13/05/2010;0,035585;0,00035585
14/05/2010;0,035585;0,00035585
17/05/2010;0,035585;0,00035585
18/05/2010;0,035549;0,00035549
19/05/2010;0,035549;0,00035549
20/05/2010;0,035549;0,00035549
21/05/2010;0,035549;0,00035549
24/05/2010;0,035585;0,00035585
25/05/2010;0,035585;0,00035585
26/05/2010;0,035585;0,00035585
27/05/2010;0,035549;0,00035549
28/05/2010;0,035585;0,00035585
31/05/2010;0,035549;0,00035549
01/06/2010;0,035657;0,00035657
02/06/2010;0,035657;0,00035657
04/06/2010;0,035621;0,00035621
07/06/2010;0,035657;0,00035657
08/06/2010;0,035621;0,00035621
09/06/2010;0,035585;0,00035585
10/06/2010;0,038261;0,00038261
11/06/2010;0,038117;0,00038117
14/06/2010;0,038225;0,00038225
15/06/2010;0,038298;0,00038298
16/06/2010;0,038261;0,00038261
17/06/2010;0,038261;0,00038261
18/06/2010;0,038298;0,00038298
21/06/2010;0,038298;0,00038298
22/06/2010;0,038298;0,00038298
23/06/2010;0,038298;0,00038298
24/06/2010;0,038298;0,00038298
25/06/2010;0,038298;0,00038298
28/06/2010;0,038298;0,00038298
29/06/2010;0,038298;0,00038298
30/06/2010;0,038261;0,00038261
01/07/2010;0,038334;0,00038334
02/07/2010;0,038334;0,00038334
05/07/2010;0,038334;0,00038334
06/07/2010;0,038334;0,00038334
07/07/2010;0,038334;0,00038334
08/07/2010;0,038334;0,00038334
09/07/2010;0,038334;0,00038334
12/07/2010;0,038334;0,00038334
13/07/2010;0,038334;0,00038334
14/07/2010;0,038298;0,00038298
15/07/2010;0,038334;0,00038334
16/07/2010;0,038334;0,00038334
19/07/2010;0,038298;0,00038298
20/07/2010;0,038334;0,00038334
21/07/2010;0,038334;0,00038334
22/07/2010;0,040132;0,00040132
23/07/2010;0,040132;0,00040132
26/07/2010;0,040132;0,00040132
27/07/2010;0,040096;0,00040096
28/07/2010;0,040096;0,00040096
29/07/2010;0,040096;0,00040096
30/07/2010;0,040096;0,00040096
02/08/2010;0,040168;0,00040168
03/08/2010;0,040132;0,00040132
04/08/2010;0,040132;0,00040132
05/08/2010;0,040132;0,00040132
06/08/2010;0,040132;0,00040132
09/08/2010;0,040132;0,00040132
10/08/2010;0,040132;0,00040132
11/08/2010;0,040132;0,00040132
12/08/2010;0,040132;0,00040132
13/08/2010;0,040132;0,00040132
16/08/2010;0,040132;0,00040132
17/08/2010;0,040132;0,00040132
18/08/2010;0,040096;0,00040096
19/08/2010;0,040096;0,00040096
20/08/2010;0,040096;0,00040096
23/08/2010;0,040096;0,00040096
24/08/2010;0,040096;0,00040096
25/08/2010;0,040132;0,00040132
26/08/2010;0,040096;0,00040096
27/08/2010;0,040132;0,00040132
30/08/2010;0,040024;0,00040024
31/08/2010;0,040096;0,00040096
01/09/2010;0,040096;0,00040096
02/09/2010;0,040096;0,00040096
03/09/2010;0,04006;0,00040060
06/09/2010;0,040024;0,00040024
08/09/2010;0,04006;0,00040060
09/09/2010;0,040132;0,00040132
10/09/2010;0,040096;0,00040096
13/09/2010;0,04006;0,00040060
14/09/2010;0,04006;0,00040060
15/09/2010;0,039916;0,00039916
16/09/2010;0,039988;0,00039988
17/09/2010;0,04006;0,00040060
20/09/2010;0,04006;0,00040060
21/09/2010;0,04006;0,00040060
22/09/2010;0,04006;0,00040060
23/09/2010;0,040096;0,00040096
24/09/2010;0,040096;0,00040096
27/09/2010;0,040096;0,00040096
28/09/2010;0,04006;0,00040060
29/09/2010;0,039988;0,00039988
30/09/2010;0,040024;0,00040024
01/10/2010;0,040132;0,00040132
04/10/2010;0,040132;0,00040132
05/10/2010;0,040132;0,00040132
06/10/2010;0,040132;0,00040132
07/10/2010;0,040132;0,00040132
08/10/2010;0,040132;0,00040132
11/10/2010;0,040132;0,00040132
13/10/2010;0,040132;0,00040132
14/10/2010;0,040096;0,00040096
15/10/2010;0,040132;0,00040132
18/10/2010;0,040132;0,00040132
19/10/2010;0,040132;0,00040132
20/10/2010;0,040132;0,00040132
21/10/2010;0,040132;0,00040132
22/10/2010;0,040132;0,00040132
25/10/2010;0,040132;0,00040132
26/10/2010;0,040132;0,00040132
27/10/2010;0,040132;0,00040132
28/10/2010;0,040132;0,00040132
29/10/2010;0,040132;0,00040132
01/11/2010;0,040132;0,00040132
03/11/2010;0,040132;0,00040132
04/11/2010;0,040132;0,00040132
05/11/2010;0,040132;0,00040132
08/11/2010;0,040132;0,00040132
09/11/2010;0,040132;0,00040132
10/11/2010;0,040096;0,00040096
11/11/2010;0,040096;0,00040096
12/11/2010;0,040132;0,00040132
16/11/2010;0,040132;0,00040132
17/11/2010;0,040132;0,00040132
18/11/2010;0,040132;0,00040132
19/11/2010;0,040132;0,00040132
22/11/2010;0,040132;0,00040132
23/11/2010;0,040132;0,00040132
24/11/2010;0,040132;0,00040132
25/11/2010;0,040132;0,00040132
26/11/2010;0,040132;0,00040132
29/11/2010;0,040132;0,00040132
30/11/2010;0,040132;0,00040132
01/12/2010;0,040132;0,00040132
02/12/2010;0,040132;0,00040132
03/12/2010;0,040132;0,00040132
06/12/2010;0,040132;0,00040132
07/12/2010;0,040132;0,00040132
08/12/2010;0,040132;0,00040132
09/12/2010;0,040132;0,00040132
10/12/2010;0,040168;0,00040168
13/12/2010;0,040132;0,00040132
14/12/2010;0,040132;0,00040132
15/12/2010;0,040132;0,00040132
16/12/2010;0,040132;0,00040132
17/12/2010;0,040132;0,00040132
20/12/2010;0,040132;0,00040132
21/12/2010;0,040132;0,00040132
22/12/2010;0,040132;0,00040132
23/12/2010;0,040132;0,00040132
24/12/2010;0,040132;0,00040132
27/12/2010;0,040132;0,00040132
28/12/2010;0,040132;0,00040132
29/12/2010;0,040132;0,00040132
