Data;Ultimo;Abertura;Max;Min;Vol;Variacao
29/01/2008;59.529,58000000;58.597,30;59.714,71;58.597,30;3,44M;0,015970978
30/01/2008;60.289,41000000;59.521,56;60.289,41;58.751,65;4,31M;0,012763907
31/01/2008;59.490,40000000;60.287,65;60.287,65;57.886,07;6,16M;-0,013252908
01/02/2008;61.079,83000000;59.490,90;61.186,94;59.490,90;3,60M;0,02671742
06/02/2008;58.968,53000000;61.076,25;61.076,25;58.742,19;2,05M;-0,034566239
07/02/2008;58.965,48000000;58.965,18;59.581,40;58.029,70;3,99M;-5,17225E-05
08/02/2008;59.075,98000000;58.966,60;59.519,68;58.842,96;2,02M;0,001873978
11/02/2008;60.643,22000000;59.080,53;60.805,18;59.080,53;2,57M;0,026529226
12/02/2008;61.805,47000000;60.645,01;62.827,74;60.645,01;13,47M;0,019165374
13/02/2008;62.590,65000000;61.801,70;63.001,92;61.801,70;4,42M;0,012704054
14/02/2008;61.818,99000000;62.595,11;63.224,11;61.737,14;2,36M;-0,012328678
15/02/2008;61.271,87000000;61.803,04;61.803,04;60.716,71;2,35M;-0,008850355
18/02/2008;62.801,43000000;61.291,53;62.883,46;61.291,53;1,50M;0,024963495
19/02/2008;62.296,54000000;62.801,43;63.589,61;62.180,10;2,09M;-0,008039467
20/02/2008;63.747,49000000;62.292,08;63.780,00;61.634,16;2,76M;0,023291021
21/02/2008;63.792,23000000;63.747,65;64.631,28;63.620,38;2,42M;0,000701832
22/02/2008;64.608,78000000;63.780,45;64.608,78;63.360,23;2,08M;0,012800148
25/02/2008;65.000,94000000;64.604,69;65.012,87;64.060,18;2,37M;0,006069763
26/02/2008;65.182,61000000;64.994,08;65.399,12;63.983,12;3,56M;0,002794883
27/02/2008;65.494,85000000;65.177,83;65.968,16;64.647,43;4,84M;0,004790235
28/02/2008;65.555,08000000;65.494,85;66.005,16;65.248,24;3,69M;0,000919614
29/02/2008;63.489,30000000;65.552,93;65.552,93;63.482,34;2,82M;-0,031512127
03/03/2008;64.490,46000000;63.496,48;64.643,52;63.158,95;2,27M;0,015768956
04/03/2008;63.655,54000000;64.486,44;64.530,42;62.745,45;2,14M;-0,012946411
05/03/2008;64.629,48000000;63.653,49;65.044,79;63.653,49;2,32M;0,015300161
06/03/2008;62.974,65000000;64.630,53;64.676,49;62.974,65;2,25M;-0,025604879
07/03/2008;61.867,99000000;62.972,65;62.972,65;61.382,11;2,49M;-0,017573103
10/03/2008;59.999,27000000;61.868,59;61.923,27;59.995,85;1,90M;-0,030204957
11/03/2008;62.367,72000000;60.005,77;62.367,72;60.005,77;3,22M;0,039474647
12/03/2008;62.176,58000000;62.378,06;63.036,19;62.022,17;2,32M;-0,003064726
13/03/2008;62.279,71000000;62.174,62;62.412,62;60.167,91;3,85M;0,001658663
14/03/2008;61.990,99000000;62.279,71;63.027,51;60.709,60;2,81M;-0,00463586
17/03/2008;60.011,84000000;61.987,36;61.987,36;59.342,48;2,13M;-0,031926414
18/03/2008;61.932,78000000;60.039,82;61.932,78;60.039,82;3,08M;0,03200935
19/03/2008;58.827,36000000;61.936,19;62.372,37;58.805,40;2,23M;-0,050141783
20/03/2008;58.987,31000000;58.818,12;59.169,98;57.824,19;2,72M;0,002718973
24/03/2008;59.812,53000000;58.993,66;61.083,26;58.993,66;2,29M;0,013989789
25/03/2008;61.234,06000000;59.820,02;61.616,29;59.820,02;2,52M;0,023766425
26/03/2008;61.415,28000000;61.234,06;61.848,84;60.758,65;2,35M;0,002959464
27/03/2008;60.761,68000000;61.418,15;62.199,83;60.678,78;1,64M;-0,010642303
28/03/2008;60.452,12000000;60.762,15;61.061,67;60.192,38;1,67M;-0,005094658
31/03/2008;60.968,07000000;60.449,01;60.982,43;59.916,64;2,17M;0,008534854
01/04/2008;62.774,85000000;60.965,07;62.787,75;60.965,07;1,21M;0,029634856
02/04/2008;63.364,36000000;62.775,20;63.816,23;62.775,20;1,08M;0,009390863
03/04/2008;64.175,05000000;63.367,23;64.731,13;62.792,84;1,04M;0,012794101
04/04/2008;64.445,97000000;64.177,36;64.629,65;63.905,50;812,76K;0,004221578
07/04/2008;64.175,58000000;64.446,55;65.409,19;63.919,45;909,33K;-0,004195608
08/04/2008;64.539,54000000;64.179,94;64.832,82;63.452,84;877,99K;0,005671316
09/04/2008;63.476,92000000;64.539,54;64.620,65;63.166,75;863,32K;-0,016464635
10/04/2008;63.527,11000000;63.475,45;63.645,70;62.712,06;909,31K;0,000790681
11/04/2008;62.585,21000000;63.525,64;63.525,64;62.458,54;696,84K;-0,014826741
14/04/2008;62.153,45000000;62.592,09;62.733,20;61.466,50;926,68K;-0,006898755
15/04/2008;62.618,39000000;62.150,93;62.824,68;62.150,93;841,67K;0,007480518
16/04/2008;64.151,94000000;62.624,53;64.314,35;62.624,53;1,24M;0,024490409
17/04/2008;64.552,42000000;64.150,05;64.944,64;63.598,52;908,42K;0,006242679
18/04/2008;64.922,67000000;64.553,71;65.384,35;64.553,71;856,82K;0,005735649
22/04/2008;65.412,66000000;64.921,81;65.689,31;64.921,81;965,74K;0,007547287
23/04/2008;64.947,54000000;65.413,43;65.689,38;64.913,77;862,85K;-0,00711055
24/04/2008;64.576,26000000;64.946,22;65.086,20;64.223,04;971,55K;-0,005716614
25/04/2008;65.187,34000000;64.576,44;65.252,90;64.172,24;1,11M;0,00946292
28/04/2008;65.677,73000000;65.191,00;66.025,09;65.191,00;1,18M;0,00752278
29/04/2008;63.825,74000000;65.677,73;65.677,73;63.705,59;1,11M;-0,028198143
30/04/2008;67.868,45000000;63.825,74;68.037,83;63.825,74;2,11M;0,063339806
02/05/2008;69.366,38000000;67.868,88;70.973,02;67.865,02;1,98M;0,02207108
05/05/2008;70.174,88000000;69.366,38;70.434,73;69.366,38;1,35M;0,011655502
06/05/2008;70.195,27000000;70.175,12;70.215,16;69.561,40;1,52M;0,00029056
07/05/2008;69.017,66000000;70.201,34;70.545,12;68.599,16;1,34M;-0,016776202
08/05/2008;69.722,25000000;69.020,94;69.876,93;69.013,56;975,06K;0,010208836
09/05/2008;69.645,70000000;69.721,84;69.721,84;68.764,04;841,25K;-0,001097928
12/05/2008;70.415,81000000;69.645,70;70.420,31;69.068,13;966,70K;0,011057538
13/05/2008;70.503,25000000;70.422,26;71.084,38;70.107,59;1,21M;0,001241767
14/05/2008;70.026,62000000;70.495,05;70.966,31;70.026,62;1,20M;-0,006760398
15/05/2008;71.492,36000000;70.031,13;71.492,36;70.031,13;1,14M;0,020931183
16/05/2008;72.766,93000000;71.496,16;72.766,93;71.496,16;1,35M;0,017828059
19/05/2008;73.438,83000000;72.766,93;73.794,13;72.457,54;1,49M;0,00923359
20/05/2008;73.516,80000000;73.444,94;73.522,48;72.146,36;1,26M;0,0010617
21/05/2008;72.294,80000000;73.507,68;73.779,61;72.149,62;1,46M;-0,016622051
23/05/2008;71.451,80000000;72.295,23;72.295,23;70.774,22;1,09M;-0,01166059
26/05/2008;71.628,73000000;71.451,80;71.988,11;71.423,36;503,20K;0,002476215
27/05/2008;70.992,05000000;71.629,19;71.659,23;70.334,88;1,41M;-0,008888612
28/05/2008;73.153,23000000;70.994,79;73.179,77;70.733,51;1,46M;0,030442564
29/05/2008;71.797,54000000;73.154,13;73.920,38;71.694,88;1,54M;-0,018532196
30/05/2008;72.592,50000000;71.797,54;72.861,91;71.766,37;1,77M;0,011072246
02/06/2008;71.897,25000000;72.592,50;72.592,50;71.352,16;1,17M;-0,009577436
03/06/2008;70.011,91000000;71.897,25;72.018,70;69.602,09;1,30M;-0,0262227
04/06/2008;68.673,13000000;70.011,91;70.011,91;68.464,59;1,44M;-0,019122175
05/06/2008;71.209,12000000;68.673,87;71.247,63;68.673,87;1,22M;0,036928417
06/06/2008;69.785,87000000;71.207,84;71.210,86;69.515,30;1,20M;-0,019986906
09/06/2008;69.281,20000000;69.785,87;69.989,88;68.534,13;1,03M;-0,007231693
10/06/2008;67.774,94000000;69.275,43;69.275,43;67.066,83;1,26M;-0,021741252
11/06/2008;66.794,76000000;67.774,94;68.061,40;66.714,69;1,25M;-0,014462278
12/06/2008;67.319,63000000;66.797,72;67.958,45;66.797,72;1,14M;0,007857952
13/06/2008;67.203,52000000;67.325,52;67.884,51;66.906,50;917,32K;-0,001724757
16/06/2008;67.284,61000000;67.205,58;67.617,63;66.430,34;1,04M;0,001206633
17/06/2008;68.437,50000000;67.284,09;69.028,88;67.284,09;1,20M;0,017134527
18/06/2008;67.090,45000000;68.430,93;68.430,93;66.917,43;1,36M;-0,019682922
19/06/2008;66.590,41000000;67.089,95;67.338,59;66.182,20;1,17M;-0,007453222
20/06/2008;64.613,79000000;66.584,22;66.610,52;64.602,04;1,14M;-0,029683253
23/06/2008;64.640,45000000;64.621,50;65.400,71;64.440,24;858,52K;0,000412605
24/06/2008;64.167,77000000;64.635,81;65.083,85;63.713,42;1,13M;-0,007312449
25/06/2008;65.853,34000000;64.172,90;66.307,90;64.172,90;1,35M;0,026268172
26/06/2008;63.946,92000000;65.804,44;65.804,44;63.688,90;1,27M;-0,028949481
27/06/2008;64.321,11000000;63.951,27;64.623,64;63.880,73;1,10M;0,005851572
30/06/2008;65.017,58000000;64.326,13;65.352,54;64.326,13;970,44K;0,010828016
01/07/2008;63.396,19000000;65.017,58;65.017,58;62.910,95;1,26M;-0,024937717
02/07/2008;61.106,22000000;63.396,57;63.944,70;61.027,50;1,31M;-0,036121571
03/07/2008;59.273,38000000;61.093,82;61.600,61;59.242,85;1,21M;-0,029994328
04/07/2008;59.365,35000000;59.266,14;59.778,93;58.785,94;642,07K;0,001551624
07/07/2008;59.088,20000000;59.372,01;60.794,74;58.730,71;1,08M;-0,004668548
08/07/2008;59.535,95000000;59.081,05;59.535,95;57.945,36;1,24M;0,007577655
10/07/2008;60.252,74000000;59.527,60;60.588,93;58.337,52;1,49M;0,012039616
11/07/2008;60.148,26000000;60.256,07;61.053,44;59.602,76;1,05M;-0,001734029
14/07/2008;60.720,90000000;60.155,75;61.305,82;60.155,75;970,37K;0,009520475
15/07/2008;61.015,09000000;60.714,78;61.678,51;58.789,86;1,47M;0,004844955
16/07/2008;62.056,47000000;61.018,09;62.183,00;60.863,47;1,58M;0,017067581
17/07/2008;60.108,72000000;62.062,53;62.606,12;59.984,68;1,89M;-0,031386735
18/07/2008;59.988,10000000;60.105,81;61.298,98;59.479,22;1,23M;-0,002006697
21/07/2008;60.771,79000000;60.002,47;61.275,19;60.002,47;1,23M;0,013064091
22/07/2008;59.647,32000000;60.771,79;60.779,70;59.230,55;1,20M;-0,018503157
23/07/2008;59.420,86000000;59.646,25;60.242,02;59.312,55;1,42M;-0,00379665
24/07/2008;57.434,37000000;59.425,41;59.640,92;57.333,53;1,78M;-0,033430852
25/07/2008;57.199,14000000;57.419,58;57.710,57;56.417,98;1,18M;-0,004095631
28/07/2008;56.869,02000000;57.206,97;58.175,83;56.839,19;887,59K;-0,005771415
29/07/2008;58.042,87000000;56.869,02;58.042,87;56.869,02;1,12M;0,020641291
30/07/2008;59.997,64000000;58.069,19;59.997,64;58.069,19;1,53M;0,033678038
31/07/2008;59.505,17000000;59.997,64;60.022,54;59.225,49;1,28M;-0,008208156
01/08/2008;57.630,35000000;59.505,17;59.505,17;57.491,90;999,46K;-0,031506842
04/08/2008;55.609,07000000;57.619,11;57.641,35;55.366,53;1,15M;-0,035073186
05/08/2008;56.470,59000000;55.609,07;56.974,24;55.609,07;1,40M;0,015492437
06/08/2008;57.542,49000000;56.472,73;57.812,74;56.472,73;1,27M;0,018981562
07/08/2008;57.017,55000000;57.546,42;57.941,98;56.960,27;1,12M;-0,00912265
08/08/2008;56.584,40000000;57.017,58;57.146,40;56.151,64;1,05M;-0,007596784
11/08/2008;54.720,25000000;56.589,81;56.973,60;54.568,81;1,21M;-0,032944593
12/08/2008;54.502,97000000;54.721,04;55.355,30;54.324,61;1,23M;-0,003970742
13/08/2008;54.573,18000000;54.509,03;55.491,72;54.035,14;1,92M;0,001288187
14/08/2008;55.138,35000000;54.573,15;55.725,01;54.573,15;1,07M;0,010356186
15/08/2008;54.244,03000000;55.136,96;55.306,52;53.831,34;945,79K;-0,016219564
18/08/2008;53.326,54000000;54.252,29;54.928,46;53.050,02;846,96K;-0,016914119
19/08/2008;53.638,69000000;53.326,23;54.328,94;52.344,56;1,01M;0,005853558
20/08/2008;55.377,15000000;53.640,51;55.545,42;53.640,51;1,15M;0,03241056
21/08/2008;55.934,69000000;55.379,54;56.144,39;55.379,54;1,11M;0,010068052
22/08/2008;55.850,13000000;55.933,21;56.430,48;55.201,61;823,43K;-0,001511763
25/08/2008;54.477,25000000;55.854,02;55.906,48;54.468,01;653,40K;-0,024581501
26/08/2008;54.358,70000000;54.477,25;55.088,13;54.152,96;836,27K;-0,002176138
27/08/2008;55.519,24000000;54.365,76;55.591,07;54.365,76;881,67K;0,021349664
28/08/2008;56.382,22000000;55.515,95;56.523,72;55.515,95;1,06M;0,015543801
29/08/2008;55.680,41000000;56.388,21;56.856,23;55.677,65;1,10M;-0,012447364
01/09/2008;55.162,14000000;55.665,33;55.665,33;54.933,12;520,00K;-0,009307942
02/09/2008;54.404,41000000;55.161,44;55.412,49;54.207,07;1,16M;-0,013736414
03/09/2008;53.527,01000000;54.413,83;55.241,03;52.891,08;1,44M;-0,016127369
04/09/2008;51.408,54000000;53.527,01;53.749,46;51.156,99;1,54M;-0,039577589
05/09/2008;51.939,60000000;51.404,44;51.939,60;50.091,55;1,44M;0,01033019
08/09/2008;50.717,97000000;51.939,60;53.706,24;50.645,50;1,47M;-0,023520204
09/09/2008;48.435,30000000;50.710,98;50.710,98;48.418,56;1,48M;-0,045007125
10/09/2008;49.633,16000000;48.439,44;49.956,55;47.606,11;1,90M;0,024731136
11/09/2008;51.270,40000000;49.628,61;51.270,40;48.216,77;1,56M;0,032986818
12/09/2008;52.392,86000000;51.267,07;52.590,63;50.789,43;1,39M;0,021892944
15/09/2008;48.416,33000000;52.385,64;52.385,64;48.408,91;1,59M;-0,075898319
16/09/2008;49.228,92000000;48.403,94;49.312,82;46.260,53;2,05M;0,016783387
17/09/2008;45.908,51000000;49.218,19;49.218,19;45.859,02;2,32M;-0,067448362
18/09/2008;48.422,75000000;45.908,51;49.002,18;45.294,81;2,33M;0,054766317
19/09/2008;53.055,38000000;48.423,60;53.168,32;48.423,60;2,10M;0,095670527
22/09/2008;51.540,58000000;53.055,38;53.455,18;51.530,27;1,45M;-0,028551299
23/09/2008;49.593,17000000;51.536,57;51.856,04;49.288,71;1,65M;-0,037784014
24/09/2008;49.842,99000000;49.598,31;50.747,35;49.598,31;1,20M;0,005037387
25/09/2008;51.828,46000000;49.848,14;51.866,67;49.848,14;1,40M;0,039834488
26/09/2008;50.782,99000000;51.824,40;51.824,40;49.902,43;1,99M;-0,020171736
29/09/2008;46.028,06000000;50.742,95;50.742,95;43.766,34;1,88M;-0,093632336
30/09/2008;49.541,27000000;46.026,37;49.541,27;46.026,37;1,56M;0,076327571
01/10/2008;49.798,65000000;49.537,66;49.833,82;47.640,83;1,50M;0,005195264
02/10/2008;46.145,10000000;49.805,26;49.805,26;45.113,44;1,68M;-0,073366447
03/10/2008;44.517,32000000;46.155,22;48.075,40;44.158,09;1,58M;-0,035275251
06/10/2008;42.100,79000000;44.502,06;44.502,06;37.616,74;2,08M;-0,054282917
07/10/2008;40.139,85000000;42.103,51;43.166,65;39.582,63;1,97M;-0,046577273
08/10/2008;38.593,54000000;40.136,99;40.439,46;37.597,49;2,83M;-0,038523064
09/10/2008;37.080,30000000;38.593,54;40.478,99;36.832,45;2,18M;-0,039209671
10/10/2008;35.609,54000000;37.079,21;37.079,21;33.237,71;2,44M;-0,039664188
13/10/2008;40.829,13000000;35.609,02;40.829,13;35.609,02;1,97M;0,146578417
14/10/2008;41.569,03000000;40.833,05;43.753,27;40.218,33;2,26M;0,018121865
15/10/2008;36.833,02000000;41.567,07;41.567,07;35.411,20;2,15M;-0,113931213
16/10/2008;36.441,72000000;36.835,46;37.393,50;33.752,08;2,28M;-0,01062362
17/10/2008;36.399,09000000;36.439,98;38.341,77;35.834,15;1,85M;-0,001169813
20/10/2008;39.441,08000000;36.401,17;39.453,27;36.401,17;1,55M;0,083573243
21/10/2008;39.043,39000000;39.439,81;39.979,88;38.083,32;1,53M;-0,010083142
22/10/2008;35.069,73000000;39.042,77;39.042,77;35.027,86;1,65M;-0,101775486
23/10/2008;33.818,49000000;35.069,28;35.776,51;32.706,01;1,96M;-0,035678632
24/10/2008;31.481,55000000;33.809,11;33.809,11;30.787,62;2,25M;-0,069102435
27/10/2008;29.435,11000000;31.479,73;31.479,73;29.435,11;1,70M;-0,065004423
28/10/2008;33.386,65000000;29.438,28;33.386,65;29.438,28;2,34M;0,134245804
29/10/2008;34.845,21000000;33.386,65;35.765,99;33.386,65;2,18M;0,043686923
30/10/2008;37.448,77000000;34.851,56;37.589,69;34.851,56;2,49M;0,074717874
31/10/2008;37.256,84000000;37.447,16;37.944,97;35.858,00;2,00M;-0,005125135
03/11/2008;38.249,44000000;37.260,65;38.545,08;36.937,67;1,68M;0,026642088
04/11/2008;40.254,80000000;38.256,12;41.002,95;38.256,12;2,13M;0,05242848
05/11/2008;37.785,66000000;40.245,35;40.245,35;37.710,75;2,13M;-0,061337778
06/11/2008;36.361,91000000;37.785,66;37.785,66;35.386,61;2,00M;-0,037679638
07/11/2008;36.665,11000000;36.361,91;37.716,28;36.296,70;1,76M;0,008338396
10/11/2008;36.776,27000000;36.672,34;38.724,56;36.297,56;1,47M;0,003031765
11/11/2008;37.261,90000000;36.775,18;37.628,78;35.499,20;1,54M;0,013204982
12/11/2008;34.373,99000000;37.260,80;37.261,02;34.220,80;2,41M;-0,077503026
13/11/2008;35.993,33000000;34.373,88;36.244,00;33.645,08;1,89M;0,047109457
14/11/2008;35.789,10000000;36.002,88;36.696,86;35.015,93;1,63M;-0,005674107
17/11/2008;35.717,21000000;35.777,43;36.372,63;34.426,70;1,39M;-0,002008712
18/11/2008;34.094,66000000;35.698,06;35.698,06;33.882,26;1,75M;-0,04542768
19/11/2008;33.404,55000000;34.097,76;34.785,53;33.274,96;1,57M;-0,020241
21/11/2008;31.250,60000000;33.402,82;33.402,82;31.080,99;1,89M;-0,064480737
24/11/2008;34.188,83000000;31.255,44;34.381,63;31.255,44;2,00M;0,094021555
25/11/2008;34.812,86000000;34.189,05;35.531,90;33.620,31;1,71M;0,018252453
26/11/2008;36.469,61000000;34.813,77;36.877,21;34.318,76;2,08M;0,047590172
27/11/2008;36.212,65000000;36.470,37;36.817,16;36.114,26;878,65K;-0,007045866
28/11/2008;36.595,87000000;36.216,48;37.216,66;35.943,96;1,55M;0,01058249
01/12/2008;34.740,50000000;36.595,87;36.595,87;34.396,18;1,46M;-0,05069889
02/12/2008;35.000,84000000;34.742,83;35.734,49;34.742,83;1,60M;0,007493847
03/12/2008;35.296,70000000;35.001,31;35.476,30;33.798,48;2,24M;0,00845294
04/12/2008;35.127,77000000;35.310,90;35.943,94;35.127,77;1,26M;-0,004786
05/12/2008;35.347,39000000;35.124,83;35.434,53;34.012,69;1,93M;0,006252034
08/12/2008;38.284,91000000;35.347,46;38.426,08;35.347,46;2,42M;0,083104297
09/12/2008;37.968,11000000;38.285,20;38.863,49;37.652,93;2,01M;-0,008274801
10/12/2008;39.004,40000000;37.972,37;39.748,21;37.972,37;2,23M;0,027293695
11/12/2008;38.519,07000000;39.009,01;39.879,77;38.515,18;1,95M;-0,012442955
12/12/2008;39.373,86000000;38.516,79;39.373,86;37.013,62;1,69M;0,022191346
15/12/2008;38.320,19000000;39.368,08;39.735,06;38.320,19;1,63M;-0,026760648
16/12/2008;39.993,46000000;38.323,71;39.993,46;38.323,71;1,61M;0,043665493
17/12/2008;39.947,43000000;39.993,46;40.361,19;39.121,47;2,28M;-0,001150938
18/12/2008;39.536,27000000;39.947,43;40.497,88;38.994,84;1,70M;-0,010292527
19/12/2008;39.131,23000000;39.535,10;39.784,67;38.727,96;1,22M;-0,01024477
22/12/2008;37.618,50000000;39.140,26;39.451,69;37.477,58;1,28M;-0,03865787
23/12/2008;36.470,78000000;37.616,88;38.004,69;36.452,06;859,92K;-0,030509457
26/12/2008;36.864,13000000;36.470,41;37.135,82;36.333,59;508,53K;0,010785347
29/12/2008;37.060,16000000;36.864,13;37.631,35;36.637,71;984,71K;0,005317635
30/12/2008;37.550,31000000;37.069,56;37.782,80;37.064,77;1,57M;0,013225793
02/01/2009;40.244,22000000;37.550,31;40.264,72;37.550,31;1,06M;0,071741352
05/01/2009;41.518,66000000;40.243,40;41.889,34;39.525,70;1,91M;0,031667653
06/01/2009;42.312,28000000;41.520,07;42.363,19;41.520,07;1,79M;0,019114779
07/01/2009;40.820,25000000;42.308,27;42.308,27;40.563,43;1,38M;-0,03526234
08/01/2009;41.990,55000000;40.819,37;41.990,55;40.250,57;1,56M;0,028669594
09/01/2009;41.582,94000000;41.991,77;42.525,21;41.181,49;1,57M;-0,009707184
12/01/2009;39.403,47000000;41.584,89;41.584,89;39.345,40;1,55M;-0,0524126
13/01/2009;39.544,23000000;39.397,15;40.322,58;38.623,25;1,80M;0,003572274
14/01/2009;37.981,77000000;39.537,37;39.569,88;37.658,34;2,20M;-0,039511706
15/01/2009;39.151,08000000;37.992,56;39.196,90;36.805,84;2,03M;0,030786085
16/01/2009;39.341,54000000;39.149,40;39.904,10;38.578,43;1,73M;0,004864744
19/01/2009;38.828,32000000;39.351,36;39.570,02;38.700,11;791,08K;-0,013045244
20/01/2009;37.272,07000000;38.828,32;39.174,26;37.272,07;1,42M;-0,040080282
21/01/2009;38.542,90000000;37.279,25;38.542,90;37.279,25;1,67M;0,03409604
22/01/2009;37.894,33000000;38.542,57;38.844,76;37.255,49;1,74M;-0,016827224
23/01/2009;38.132,35000000;37.891,30;38.660,44;36.743,71;1,43M;0,006281151
26/01/2009;38.509,45000000;38.130,01;39.065,32;37.830,58;1,49M;0,009889241
27/01/2009;38.698,92000000;38.511,30;39.024,99;38.421,71;1,42M;0,004920091
28/01/2009;40.227,45000000;38.704,49;40.438,46;38.704,49;2,13M;0,039498001
29/01/2009;39.638,42000000;40.228,99;40.228,99;39.368,57;1,33M;-0,014642489
30/01/2009;39.300,79000000;39.636,91;40.273,15;39.185,48;1,48M;-0,008517746
02/02/2009;38.666,44000000;39.296,48;39.363,85;38.452,88;1,33M;-0,016140897
03/02/2009;39.746,76000000;38.665,33;39.765,46;38.654,75;1,55M;0,027939474
04/02/2009;40.129,04000000;39.745,77;41.490,17;39.745,77;2,41M;0,009617891
05/02/2009;41.108,65000000;40.119,98;41.373,47;39.790,86;1,93M;0,024411499
06/02/2009;42.755,50000000;41.109,68;42.872,88;41.109,68;2,18M;0,040060912
09/02/2009;42.100,12000000;42.754,84;43.441,48;41.977,06;1,75M;-0,015328554
10/02/2009;41.207,43000000;42.100,70;42.819,27;40.960,37;2,28M;-0,021203978
11/02/2009;40.845,62000000;41.207,43;42.032,30;40.285,93;1,67M;-0,008780213
12/02/2009;40.500,79000000;40.826,53;41.082,13;39.992,36;1,78M;-0,008442276
13/02/2009;41.673,62000000;40.512,44;41.833,48;40.512,44;1,45M;0,028958201
16/02/2009;41.841,32000000;41.672,45;41.841,32;41.026,00;1,09M;0,004024128
17/02/2009;39.846,97000000;41.837,80;41.837,80;39.817,34;1,73M;-0,047664605
18/02/2009;39.674,39000000;39.848,18;40.434,45;39.209,14;1,65M;-0,00433107
19/02/2009;39.730,33000000;39.675,16;40.433,34;39.630,25;1,16M;0,001409978
20/02/2009;38.714,64000000;39.724,59;39.724,59;38.102,61;1,71M;-0,0255646
25/02/2009;38.231,58000000;38.712,23;38.933,40;37.693,81;1,22M;-0,01247745
26/02/2009;38.180,18000000;38.233,52;39.218,78;38.180,18;1,52M;-0,001344438
27/02/2009;38.183,31000000;38.177,64;38.800,86;37.324,44;1,65M;8,19797E-05
02/03/2009;36.234,69000000;38.179,79;38.179,79;36.195,86;1,73M;-0,051033292
03/03/2009;36.467,56000000;36.235,89;37.084,97;35.721,83;1,73M;0,006426714
04/03/2009;38.402,24000000;36.467,54;38.554,19;36.467,54;1,80M;0,053052082
05/03/2009;37.368,93000000;38.391,36;38.391,36;36.973,25;1,35M;-0,026907545
06/03/2009;37.105,09000000;37.367,24;38.308,58;36.475,86;1,48M;-0,007060411
09/03/2009;36.741,35000000;37.102,89;37.464,11;36.392,06;1,07M;-0,009802968
10/03/2009;38.794,55000000;36.744,85;38.803,60;36.744,85;1,79M;0,055882541
11/03/2009;38.804,80000000;38.794,77;39.310,29;38.238,30;1,40M;0,000264212
12/03/2009;39.151,86000000;38.805,91;39.304,13;38.286,31;1,63M;0,008943739
13/03/2009;39.015,37000000;39.151,89;39.707,23;38.579,84;1,60M;-0,003486169
16/03/2009;38.607,20000000;39.018,26;39.712,57;38.466,72;1,53M;-0,010461774
17/03/2009;39.510,72000000;38.607,54;39.510,72;38.080,47;1,46M;0,023402889
18/03/2009;40.142,29000000;39.507,82;40.551,18;38.849,71;1,73M;0,015984776
19/03/2009;40.453,43000000;40.146,17;41.136,61;40.146,17;1,90M;0,007750928
20/03/2009;40.076,41000000;40.453,43;41.053,15;40.075,70;1,39M;-0,009319852
23/03/2009;42.438,55000000;40.077,02;42.508,96;40.077,02;1,88M;0,058940908
24/03/2009;41.475,83000000;42.438,69;42.438,69;41.475,83;1,83M;-0,022685035
25/03/2009;41.799,30000000;41.477,77;42.622,91;41.113,69;1,96M;0,007799
26/03/2009;42.588,66000000;41.801,32;42.679,98;41.801,32;1,64M;0,018884527
27/03/2009;41.907,29000000;42.588,66;42.588,66;41.585,67;1,34M;-0,01599886
30/03/2009;40.653,13000000;41.908,97;41.908,97;40.351,06;1,51M;-0,029927013
31/03/2009;40.925,87000000;40.661,18;41.609,59;40.661,18;1,59M;0,006708955
01/04/2009;41.976,33000000;40.917,90;42.004,63;40.256,17;1,67M;0,025667383
02/04/2009;43.736,45000000;41.977,44;44.286,02;41.977,44;2,36M;0,04193125
03/04/2009;44.390,98000000;43.737,77;44.610,12;43.519,92;1,88M;0,014965321
06/04/2009;44.167,26000000;44.385,11;44.385,11;43.429,30;1,47M;-0,005039763
07/04/2009;43.824,53000000;44.162,84;44.471,10;43.593,06;1,71M;-0,00775982
08/04/2009;44.181,98000000;43.827,93;44.389,50;43.706,36;1,78M;0,008156391
09/04/2009;45.538,71000000;44.182,76;45.702,19;44.182,76;1,92M;0,030707768
13/04/2009;45.991,89000000;45.536,36;46.178,86;45.225,81;1,55M;0,009951534
14/04/2009;45.418,18000000;45.988,79;46.591,44;45.284,36;2,13M;-0,012474156
15/04/2009;45.272,65000000;45.419,65;45.453,34;44.810,90;1,76M;-0,003204224
16/04/2009;46.024,78000000;45.277,22;46.211,47;45.277,22;1,77M;0,016613342
17/04/2009;45.778,28000000;46.017,55;46.187,43;45.722,69;1,47M;-0,005355811
20/04/2009;44.433,15000000;45.778,28;45.778,28;44.274,88;1,27M;-0,029383585
22/04/2009;44.888,20000000;44.433,80;45.369,13;44.433,80;1,36M;0,010241228
23/04/2009;45.801,17000000;44.887,64;45.803,68;44.887,64;1,24M;0,020338753
24/04/2009;46.771,79000000;45.801,11;46.946,07;45.801,11;1,53M;0,021192035
27/04/2009;45.819,71000000;46.771,53;46.771,53;45.662,17;1,69M;-0,02035586
28/04/2009;45.821,44000000;45.819,29;46.137,61;44.965,82;1,79M;3,77567E-05
29/04/2009;47.226,79000000;45.825,05;47.410,04;45.825,05;2,05M;0,03067014
30/04/2009;47.289,53000000;47.235,00;48.125,73;47.235,00;2,14M;0,001328483
04/05/2009;50.404,53000000;47.289,53;50.404,53;47.289,53;2,50M;0,065870817
05/05/2009;50.669,78000000;50.403,88;50.909,36;50.013,10;1,95M;0,005262424
